"","Gender","Own_car","Own_realty","No_children","Income","Income_type","Education","Marital_status","Housing_type","DateOfBirth","DateOfEmployed","Workphone","Phone","Email","Occupation","No_family_members","Risk_user"
"207","Male","1","1",2,157500,"Working","Secondary","Married","With parents","1934-10-18","1958-11-24","0","1","0","Drivers",4,"0"
"208","Male","1","1",2,157500,"Working","Secondary","Married","With parents","1934-10-18","1958-11-24","0","1","0","Drivers",4,"0"
"209","Male","1","1",2,157500,"Working","Secondary","Married","With parents","1934-10-18","1958-11-24","0","1","0","Drivers",4,"0"
"210","Male","1","1",2,157500,"Working","Secondary","Married","With parents","1934-10-18","1958-11-24","0","1","0","Drivers",4,"0"
"211","Male","0","1",0,360000,"Commercial associate","Secondary","Married","House / apartment","1928-01-21","1962-06-25","0","0","0","Security staff",2,"0"
"212","Male","0","1",0,360000,"Commercial associate","Secondary","Married","House / apartment","1928-01-21","1962-06-25","0","0","0","Security staff",2,"0"
"213","Female","0","1",0,112500,"Commercial associate","Higher education","Married","House / apartment","1945-10-17","1969-02-23","0","0","1","High skill tech staff",2,"1"
"214","Female","0","0",0,135000,"Working","Secondary","Civil marriage","House / apartment","1943-07-25","1965-09-24","1","1","0","Managers",2,"0"
"215","Female","0","0",0,135000,"Working","Secondary","Civil marriage","House / apartment","1943-07-25","1965-09-24","1","1","0","Managers",2,"0"
"216","Male","1","0",0,315000,"Working","Higher education","Married","House / apartment","1926-09-04","1959-10-26","1","1","0","Managers",2,"0"
"217","Male","1","0",0,315000,"Working","Higher education","Married","House / apartment","1926-09-04","1959-10-26","1","1","0","Managers",2,"1"
"218","Male","1","0",0,315000,"Working","Higher education","Married","House / apartment","1926-09-04","1959-10-26","1","1","0","Managers",2,"0"
"219","Male","1","0",0,315000,"Working","Higher education","Married","House / apartment","1926-09-04","1959-10-26","1","1","0","Managers",2,"0"
"220","Male","1","0",0,315000,"Working","Higher education","Married","House / apartment","1926-09-04","1959-10-26","1","1","0","Managers",2,"1"
"221","Female","0","0",0,180000,"Working","Secondary","Married","House / apartment","1916-05-29","1962-01-22","0","0","0","Sales staff",2,"0"
"222","Female","0","0",0,180000,"Working","Secondary","Married","House / apartment","1916-05-29","1962-01-22","0","0","0","Sales staff",2,"0"
"223","Female","0","0",0,180000,"Working","Secondary","Married","House / apartment","1916-05-29","1962-01-22","0","0","0","Sales staff",2,"0"
"224","Female","0","0",0,180000,"Working","Secondary","Married","House / apartment","1916-05-29","1962-01-22","0","0","0","Sales staff",2,"0"
"225","Female","0","0",0,180000,"Working","Secondary","Married","House / apartment","1916-05-29","1962-01-22","0","0","0","Sales staff",2,"0"
"226","Female","0","0",0,180000,"Working","Secondary","Married","House / apartment","1916-05-29","1962-01-22","0","0","0","Sales staff",2,"0"
"227","Female","0","0",0,180000,"Working","Secondary","Married","House / apartment","1916-05-29","1962-01-22","0","0","0","Sales staff",2,"0"
"228","Female","0","0",0,180000,"Working","Secondary","Married","House / apartment","1916-05-29","1962-01-22","0","0","0","Sales staff",2,"0"
"229","Female","0","0",0,180000,"Working","Secondary","Married","House / apartment","1916-05-29","1962-01-22","0","0","0","Sales staff",2,"0"
"230","Female","0","0",0,180000,"Working","Secondary","Married","House / apartment","1916-05-29","1962-01-22","0","0","0","Sales staff",2,"0"
"231","Female","0","0",0,180000,"Working","Secondary","Married","House / apartment","1916-05-29","1962-01-22","0","0","0","Sales staff",2,"1"
"232","Female","0","0",0,180000,"Working","Secondary","Married","House / apartment","1916-05-29","1962-01-22","0","0","0","Sales staff",2,"0"
"233","Female","0","0",0,157500,"Working","Secondary","Married","House / apartment","1934-08-23","1961-04-24","0","1","0","Sales staff",2,"0"
"234","Female","0","0",0,157500,"Working","Secondary","Married","House / apartment","1934-08-23","1961-04-24","0","1","0","Sales staff",2,"0"
"235","Female","0","0",0,157500,"Working","Secondary","Married","House / apartment","1934-08-23","1961-04-24","0","1","0","Sales staff",2,"0"
"236","Female","0","0",0,157500,"Working","Secondary","Married","House / apartment","1934-08-23","1961-04-24","0","1","0","Sales staff",2,"0"
"237","Female","0","0",0,157500,"Working","Secondary","Married","House / apartment","1934-08-23","1961-04-24","0","1","0","Sales staff",2,"0"
"238","Male","1","0",0,229500,"Working","Incomplete higher","Married","Co-op apartment","1919-10-31","1966-07-25","0","0","0","Laborers",2,"1"
"239","Male","1","0",0,229500,"Working","Incomplete higher","Married","Co-op apartment","1919-10-31","1966-07-25","0","0","0","Laborers",2,"1"
"240","Male","1","0",0,229500,"Working","Incomplete higher","Married","Co-op apartment","1919-10-31","1966-07-25","0","0","0","Laborers",2,"0"
"241","Male","1","0",0,229500,"Working","Incomplete higher","Married","Co-op apartment","1919-10-31","1966-07-25","0","0","0","Laborers",2,"1"
"242","Male","1","0",0,229500,"Working","Incomplete higher","Married","Co-op apartment","1919-10-31","1966-07-25","0","0","0","Laborers",2,"1"
"243","Male","1","0",0,229500,"Working","Incomplete higher","Married","Co-op apartment","1919-10-31","1966-07-25","0","0","0","Laborers",2,"0"
"244","Male","1","0",0,229500,"Working","Incomplete higher","Married","Co-op apartment","1919-10-31","1966-07-25","0","0","0","Laborers",2,"0"
"245","Female","0","0",0,270000,"Working","Higher education","Married","House / apartment","1921-11-21","1954-02-22","1","1","0","Managers",2,"1"
"246","Female","0","0",0,270000,"Working","Higher education","Married","House / apartment","1921-11-21","1954-02-22","1","1","0","Managers",2,"0"
"247","Female","0","0",0,270000,"Working","Higher education","Married","House / apartment","1921-11-21","1954-02-22","1","1","0","Managers",2,"0"
"248","Female","0","0",0,270000,"Working","Higher education","Married","House / apartment","1921-11-21","1954-02-22","1","1","0","Managers",2,"0"
"249","Female","0","0",0,270000,"Working","Higher education","Married","House / apartment","1921-11-21","1954-02-22","1","1","0","Managers",2,"0"
"250","Female","0","0",0,270000,"Working","Higher education","Married","House / apartment","1921-11-21","1954-02-22","1","1","0","Managers",2,"0"
"251","Female","0","0",0,270000,"Working","Higher education","Married","House / apartment","1921-11-21","1954-02-22","1","1","0","Managers",2,"0"
"252","Female","0","0",0,270000,"Working","Higher education","Married","House / apartment","1921-11-21","1954-02-22","1","1","0","Managers",2,"1"
"253","Female","0","0",0,292500,"State servant","Secondary","Married","House / apartment","1912-08-20","1946-03-24","1","1","0","Accountants",2,"0"
"254","Female","0","0",0,292500,"State servant","Secondary","Married","House / apartment","1912-08-20","1946-03-24","1","1","0","Accountants",2,"0"
"255","Female","0","0",0,292500,"State servant","Secondary","Married","House / apartment","1912-08-20","1946-03-24","1","1","0","Accountants",2,"0"
"256","Female","0","0",0,292500,"State servant","Secondary","Married","House / apartment","1912-08-20","1946-03-24","1","1","0","Accountants",2,"0"
"257","Female","0","0",0,292500,"State servant","Secondary","Married","House / apartment","1912-08-20","1946-03-24","1","1","0","Accountants",2,"0"
"258","Female","0","0",0,292500,"State servant","Secondary","Married","House / apartment","1912-08-20","1946-03-24","1","1","0","Accountants",2,"0"
"259","Female","0","0",0,292500,"State servant","Secondary","Married","House / apartment","1912-08-20","1946-03-24","1","1","0","Accountants",2,"0"
"260","Female","0","0",0,292500,"State servant","Secondary","Married","House / apartment","1912-08-20","1946-03-24","1","1","0","Accountants",2,"0"
"261","Female","0","0",0,292500,"State servant","Secondary","Married","House / apartment","1912-08-20","1946-03-24","1","1","0","Accountants",2,"0"
"262","Female","0","0",0,292500,"State servant","Secondary","Married","House / apartment","1912-08-20","1946-03-24","1","1","0","Accountants",2,"0"
"263","Female","0","0",0,292500,"State servant","Secondary","Married","House / apartment","1912-08-20","1946-03-24","1","1","0","Accountants",2,"0"
"264","Female","0","0",0,292500,"State servant","Secondary","Married","House / apartment","1912-08-20","1946-03-24","1","1","0","Accountants",2,"1"
"265","Female","0","0",0,292500,"State servant","Secondary","Married","House / apartment","1912-08-20","1946-03-24","1","1","0","Accountants",2,"0"
"266","Female","0","0",0,270000,"Working","Higher education","Married","House / apartment","1936-03-27","1967-08-25","1","1","0","Accountants",2,"0"
"267","Female","0","0",0,270000,"Working","Higher education","Married","House / apartment","1936-03-27","1967-08-25","1","1","0","Accountants",2,"1"
"268","Female","0","0",0,270000,"Working","Higher education","Married","House / apartment","1936-03-27","1967-08-25","1","1","0","Accountants",2,"0"
"269","Female","0","0",0,270000,"Working","Higher education","Married","House / apartment","1936-03-27","1967-08-25","1","1","0","Accountants",2,"0"
"270","Female","1","0",0,225000,"Working","Secondary","Married","House / apartment","1929-11-05","1967-10-26","1","0","0","Managers",2,"0"
"271","Female","1","0",0,225000,"Working","Secondary","Married","House / apartment","1929-11-05","1967-10-26","1","0","0","Managers",2,"0"
"272","Female","1","0",0,225000,"Working","Secondary","Married","House / apartment","1929-11-05","1967-10-26","1","0","0","Managers",2,"0"
"273","Female","1","0",0,225000,"Working","Secondary","Married","House / apartment","1929-11-05","1967-10-26","1","0","0","Managers",2,"0"
"274","Female","1","0",0,225000,"Working","Secondary","Married","House / apartment","1929-11-05","1967-10-26","1","0","0","Managers",2,"0"
"275","Female","1","0",0,225000,"Working","Secondary","Married","House / apartment","1929-11-05","1967-10-26","1","0","0","Managers",2,"0"
"276","Female","1","0",0,225000,"Working","Secondary","Married","House / apartment","1929-11-05","1967-10-26","1","0","0","Managers",2,"0"
"277","Female","1","0",0,225000,"Working","Secondary","Married","House / apartment","1929-11-05","1967-10-26","1","0","0","Managers",2,"0"
"278","Female","1","0",0,225000,"Working","Secondary","Married","House / apartment","1929-11-05","1967-10-26","1","0","0","Managers",2,"0"
"279","Female","1","0",0,225000,"Working","Secondary","Married","House / apartment","1929-11-05","1967-10-26","1","0","0","Managers",2,"0"
"280","Female","1","0",0,225000,"Working","Secondary","Married","House / apartment","1929-11-05","1967-10-26","1","0","0","Managers",2,"0"
"281","Male","1","0",0,157500,"Working","Incomplete higher","Married","With parents","1940-12-13","1967-04-25","0","1","0","Drivers",2,"0"
"282","Male","1","0",0,157500,"Working","Incomplete higher","Married","With parents","1940-12-13","1967-04-25","0","1","0","Drivers",2,"0"
"283","Male","1","0",0,157500,"Working","Incomplete higher","Married","With parents","1940-12-13","1967-04-25","0","1","0","Drivers",2,"0"
"284","Male","1","0",0,157500,"Working","Incomplete higher","Married","With parents","1940-12-13","1967-04-25","0","1","0","Drivers",2,"0"
"285","Female","0","0",0,74250,"Working","Higher education","Separated","Municipal apartment","1917-10-04","1955-08-25","0","1","0","Core staff",1,"0"
"286","Female","0","0",0,74250,"Working","Higher education","Separated","Municipal apartment","1917-10-04","1955-08-25","0","1","0","Core staff",1,"0"
"287","Female","0","0",0,74250,"Working","Higher education","Separated","Municipal apartment","1917-10-04","1955-08-25","0","1","0","Core staff",1,"0"
"288","Male","1","0",1,135000,"Working","Secondary","Married","House / apartment","1942-09-28","1967-06-25","1","0","0","Drivers",3,"0"
"289","Male","1","0",1,135000,"Working","Secondary","Married","House / apartment","1942-09-28","1967-06-25","1","0","0","Drivers",3,"0"
"290","Male","1","0",1,135000,"Working","Secondary","Married","House / apartment","1942-09-28","1967-06-25","1","0","0","Drivers",3,"0"
"291","Male","1","0",1,135000,"Working","Secondary","Married","House / apartment","1942-09-28","1967-06-25","1","0","0","Drivers",3,"0"
"292","Male","1","0",1,135000,"Working","Secondary","Married","House / apartment","1942-09-28","1967-06-25","1","0","0","Drivers",3,"0"
"293","Female","0","0",0,144000,"Working","Secondary","Single","House / apartment","1926-04-12","1945-05-25","0","0","0","Cleaning staff",1,"0"
"294","Female","0","0",0,144000,"Working","Secondary","Single","House / apartment","1926-04-12","1945-05-25","0","0","0","Cleaning staff",1,"0"
"295","Female","0","0",0,144000,"Working","Secondary","Single","House / apartment","1926-04-12","1945-05-25","0","0","0","Cleaning staff",1,"0"
"296","Female","0","0",0,202500,"State servant","Higher education","Married","With parents","1930-02-18","1966-06-24","0","1","0","Core staff",2,"0"
"297","Female","0","0",0,202500,"State servant","Higher education","Married","With parents","1930-02-18","1966-06-24","0","1","0","Core staff",2,"1"
"298","Female","0","0",0,202500,"State servant","Higher education","Married","With parents","1930-02-18","1966-06-24","0","1","0","Core staff",2,"0"
"299","Female","0","0",0,202500,"State servant","Higher education","Married","With parents","1930-02-18","1966-06-24","0","1","0","Core staff",2,"1"
"300","Male","1","0",0,337500,"State servant","Higher education","Married","With parents","1941-11-23","1965-06-24","1","1","0","Managers",2,"0"
"301","Male","1","0",0,337500,"State servant","Higher education","Married","With parents","1941-11-23","1965-06-24","1","1","0","Managers",2,"0"
"302","Male","1","0",0,337500,"State servant","Higher education","Married","With parents","1941-11-23","1965-06-24","1","1","0","Managers",2,"0"
"303","Male","1","0",0,337500,"State servant","Higher education","Married","With parents","1941-11-23","1965-06-24","1","1","0","Managers",2,"0"
"304","Male","1","0",0,337500,"State servant","Higher education","Married","With parents","1941-11-23","1965-06-24","1","1","0","Managers",2,"0"
"305","Male","0","0",0,180000,"Commercial associate","Secondary","Married","Municipal apartment","1929-07-14","1963-04-25","0","1","0","Laborers",2,"0"
"306","Male","0","0",0,180000,"Commercial associate","Secondary","Married","Municipal apartment","1929-07-14","1963-04-25","0","1","0","Laborers",2,"0"
