"","ID","Gender","Own_car","Own_realty","No_children","Income","Marital_status","No_family_members","Risk_user"
"532",5009733,2,1,0,0,270000,2,2,"0"
"533",5009734,2,1,0,0,270000,2,2,"0"
"534",5009736,2,1,0,0,99000,2,2,"0"
"535",5009737,2,1,0,0,99000,2,2,"0"
"536",5009738,2,1,0,0,99000,2,2,"0"
"537",5009739,2,1,0,0,99000,2,2,"0"
"538",5009740,2,1,0,0,99000,2,2,"0"
"539",5009741,2,1,0,0,99000,2,2,"0"
"540",5009742,2,0,0,0,135000,2,2,"0"
"541",5009743,2,0,0,0,135000,2,2,"0"
"542",5009757,1,1,0,0,270000,NA,1,"0"
"543",5009758,1,1,0,0,270000,NA,1,"0"
"544",5009759,1,1,0,0,270000,NA,1,"0"
"545",5009760,1,1,0,0,270000,NA,1,"0"
"546",5009761,1,1,0,0,270000,NA,1,"0"
"547",5009762,1,0,0,0,135000,2,1,"0"
"548",5009764,1,0,0,0,135000,2,1,"0"
"549",5009765,1,0,0,0,135000,2,1,"0"
"550",5009766,1,0,0,0,135000,2,1,"0"
"551",5009767,1,0,0,0,135000,2,1,"0"
"552",5009768,1,0,0,0,135000,2,1,"0"
"553",5009773,1,0,0,0,135000,2,1,"0"
"554",5009774,1,0,0,0,135000,2,1,"0"
"555",5009775,1,0,0,0,135000,2,1,"0"
"556",5009777,1,0,0,0,135000,2,1,"0"
"557",5009779,1,0,0,0,135000,2,1,"0"
"558",5009783,1,1,0,2,445500,2,4,"0"
"559",5009784,1,1,0,2,445500,2,4,"0"
"560",5009805,2,0,0,1,202500,2,3,"0"
"561",5009806,2,0,0,1,202500,2,3,"0"
"562",5009807,2,0,0,1,202500,2,3,"0"
"563",5009808,2,0,0,1,202500,2,3,"0"
"564",5009809,2,0,0,1,202500,2,3,"0"
"565",5009810,2,0,0,1,202500,2,3,"0"
"566",5009811,2,0,0,1,202500,2,3,"0"
"567",5009812,2,0,0,1,202500,2,3,"0"
"568",5009813,2,0,0,1,202500,2,3,"0"
"569",5009814,2,0,0,1,202500,2,3,"0"
"570",5009816,2,0,0,1,202500,2,3,"0"
"571",5009817,2,0,0,1,202500,2,3,"0"
"572",5009819,2,1,0,0,99000,2,2,"0"
"573",5009820,2,1,0,0,99000,2,2,"0"
"574",5009821,2,1,0,0,99000,2,2,"0"
"575",5009822,2,1,0,0,99000,2,2,"0"
"576",5009823,2,1,0,0,99000,2,2,"0"
"577",5009824,2,1,0,0,99000,2,2,"0"
"578",5009825,2,1,0,0,99000,2,2,"1"
"579",5009826,2,0,0,0,112500,2,2,"0"
"580",5009827,2,0,0,0,112500,2,2,"0"
"581",5009828,2,0,0,0,112500,2,2,"0"
"582",5009829,2,0,0,0,112500,2,2,"0"
"583",5009830,2,0,0,0,112500,2,2,"0"
"584",5009831,1,1,0,0,166500,2,2,"0"
"585",5009832,1,1,0,0,166500,2,2,"0"
"586",5009833,1,1,0,0,166500,2,2,"0"
"587",5009834,1,1,0,0,166500,2,2,"0"
"588",5009835,1,1,0,0,166500,2,2,"0"
"589",5009836,1,1,0,0,166500,2,2,"0"
"590",5009837,2,0,0,0,135000,2,2,"0"
"591",5009838,2,0,0,0,135000,2,2,"0"
"592",5009839,1,1,0,0,202500,2,2,"0"
"593",5009841,1,1,0,0,202500,2,2,"0"
"594",5009843,2,0,0,0,81000,2,1,"1"
"595",5009844,1,1,0,0,180000,2,2,"0"
"596",5009845,1,1,0,0,180000,2,2,"0"
"597",5009846,1,0,0,0,225000,2,2,"0"
"598",5009847,2,0,0,0,99000,2,2,"0"
"599",5009848,2,0,0,0,99000,2,2,"0"
"600",5009849,2,0,0,0,99000,2,2,"0"
"601",5009850,1,1,0,0,360000,2,1,"0"
"602",5009851,1,1,0,0,360000,2,1,"0"
"603",5009852,1,1,0,0,360000,2,1,"0"
"604",5009853,1,1,0,0,360000,2,1,"0"
"605",5009854,1,1,0,0,360000,2,1,"0"
"606",5009856,1,1,0,0,360000,2,1,"1"
"607",5009857,1,1,0,0,360000,2,1,"0"
"608",5009858,1,1,0,0,360000,2,1,"0"
"609",5009859,1,1,0,0,360000,2,1,"0"
"610",5009860,1,1,0,0,360000,2,1,"0"
"611",5009864,1,1,0,0,225000,2,2,"0"
"612",5009865,1,1,0,0,225000,2,2,"0"
"613",5009866,1,1,0,0,225000,2,2,"0"
"614",5009867,1,1,0,0,225000,2,2,"0"
"615",5009868,1,1,0,0,225000,2,2,"0"
"616",5009872,1,1,0,2,427500,2,4,"0"
"617",5009873,1,1,0,2,427500,2,4,"1"
"618",5009874,1,1,0,2,427500,2,4,"0"
"619",5009875,1,1,0,2,427500,2,4,"1"
"620",5009877,2,0,1,2,157500,2,4,"0"
"621",5009878,2,0,1,2,157500,2,4,"0"
"622",5009879,2,0,1,2,144000,2,4,"0"
"623",5009889,1,1,1,0,270000,NA,1,"0"
"624",5009890,1,1,1,0,270000,NA,1,"0"
"625",5009893,2,1,0,1,157500,2,3,"0"
"626",5009897,2,1,1,2,90000,2,4,"1"
"627",5009898,2,1,1,2,90000,2,4,"0"
"628",5009899,2,1,1,2,90000,2,4,"0"
"629",5009900,1,1,0,0,202500,2,2,"0"
"630",5009903,1,1,0,0,202500,2,2,"0"
"631",5009906,1,1,0,0,202500,2,2,"0"
"632",5009907,1,1,0,0,202500,2,2,"0"
"633",5009908,1,1,0,0,202500,2,2,"1"
"634",5009909,1,1,0,0,202500,2,2,"1"
"635",5009910,1,1,0,0,202500,2,2,"0"
"636",5009911,1,1,0,0,202500,2,2,"0"
"637",5009914,2,0,1,2,99000,2,4,"1"
"638",5009915,2,0,1,2,99000,2,4,"0"
"639",5009916,2,0,1,2,99000,2,4,"1"
"640",5009917,2,0,1,2,99000,2,4,"1"
"641",5009918,2,0,1,2,99000,2,4,"1"
"642",5009919,2,0,1,2,99000,2,4,"0"
"643",5009922,1,1,1,0,360000,2,2,"0"
"644",5009923,1,1,1,0,360000,2,2,"0"
"645",5009924,1,1,1,0,360000,2,2,"0"
"646",5009925,1,1,1,0,360000,2,2,"0"
"647",5009927,1,1,1,0,360000,2,2,"0"
"648",5009928,1,1,1,0,360000,2,2,"0"
"649",5009929,1,1,1,0,360000,2,2,"0"
"650",5009930,1,1,1,0,360000,2,2,"0"
"651",5009931,1,1,1,0,360000,2,2,"0"
"652",5009932,1,1,1,0,360000,2,2,"0"
"653",5009934,2,0,1,2,157500,2,4,"0"
"654",5009935,2,0,1,2,157500,2,4,"0"
"655",5009938,2,0,1,2,157500,2,4,"1"
"656",5009939,2,0,1,2,157500,2,4,"0"
"657",5009940,2,0,1,2,157500,2,4,"1"
"658",5009941,2,0,1,2,157500,2,4,"0"
"659",5009942,2,0,1,2,157500,2,4,"0"
"660",5009943,2,0,1,2,157500,2,4,"0"
"661",5009946,2,1,1,2,90000,2,4,"0"
"662",5009947,2,1,1,2,90000,2,4,"0"
"663",5009949,2,1,1,2,90000,2,4,"0"
"664",5009950,2,1,1,2,90000,2,4,"0"
"665",5009965,2,1,1,0,180000,2,2,"0"
"666",5009966,2,1,1,0,180000,2,2,"0"
"667",5009967,2,1,1,0,180000,2,2,"1"
"668",5009968,2,1,1,0,180000,2,2,"0"
"669",5009969,2,1,1,0,180000,2,2,"0"
"670",5009970,2,1,1,0,180000,2,2,"0"
"671",5009971,2,1,1,0,180000,2,2,"0"
"672",5009978,2,1,1,0,180000,2,2,"0"
"673",5009979,2,1,1,0,180000,2,2,"1"
"674",5009980,2,1,1,0,180000,2,2,"0"
"675",5009981,2,1,1,0,180000,2,2,"0"
"676",5009983,2,1,1,0,180000,2,2,"1"
"677",5009984,2,1,1,0,180000,2,2,"0"
"678",5009985,2,1,1,0,180000,2,2,"0"
"679",5009986,2,1,1,0,180000,2,2,"0"
"680",5009991,1,1,0,2,157500,2,4,"0"
"681",5009992,1,1,0,2,157500,2,4,"0"
"682",5009993,2,0,1,0,135000,2,2,"0"
"683",5009994,1,1,1,1,360000,2,3,"0"
"684",5009995,1,1,1,1,360000,2,3,"0"
"685",5009996,1,1,1,1,360000,2,3,"0"
"686",5009997,1,1,1,1,360000,2,3,"0"
"687",5009998,1,1,1,1,360000,2,3,"0"
"688",5009999,2,1,0,1,157500,2,3,"0"
"689",5010000,2,1,0,1,157500,2,3,"0"
"690",5010001,2,0,1,2,157500,2,4,"0"
"691",5010002,2,0,1,2,157500,2,4,"1"
"692",5010003,2,0,1,2,157500,2,4,"1"
"693",5010004,2,0,1,2,157500,2,4,"1"
"694",5010007,2,0,1,1,112500,2,3,"0"
"695",5010009,2,0,1,1,112500,2,3,"0"
"696",5010010,2,0,1,1,112500,2,3,"0"
"697",5010011,2,0,1,1,112500,2,3,"0"
"698",5010012,2,0,1,1,112500,2,3,"0"
"699",5010023,2,0,1,0,135000,2,2,"1"
"700",5010025,2,0,1,0,135000,2,2,"1"
"701",5010026,2,0,1,0,135000,2,2,"0"
"702",5010027,2,0,1,0,135000,2,2,"0"
"703",5010028,2,0,1,0,135000,2,2,"0"
"704",5010041,2,0,1,0,67500,2,2,"0"
"705",5010042,2,0,1,0,67500,2,2,"0"
"706",5010043,2,0,1,0,67500,2,2,"0"
"707",5010044,2,0,1,0,67500,2,2,"0"
"708",5010045,2,0,1,0,67500,2,2,"0"
"709",5010046,2,0,1,0,67500,2,2,"0"
"710",5010047,2,0,1,0,67500,2,2,"1"
"711",5010048,2,0,1,0,67500,2,2,"0"
"712",5010049,2,0,1,0,67500,2,2,"0"
"713",5010052,2,0,1,0,90000,2,2,"0"
"714",5010053,2,0,1,0,90000,2,2,"1"
"715",5010055,2,0,1,0,90000,2,2,"0"
"716",5010056,2,0,1,0,90000,2,2,"0"
"717",5010057,1,1,1,0,112500,NA,1,"0"
"718",5010058,1,1,1,0,112500,NA,1,"0"
"719",5010067,2,0,1,0,360000,2,1,"1"
"720",5010068,2,0,1,0,360000,2,1,"0"
"721",5010070,2,0,1,0,279000,NA,1,"0"
"722",5010072,2,0,1,0,157500,2,2,"0"
"723",5010073,2,0,1,0,157500,2,2,"0"
"724",5010075,2,0,1,0,157500,2,2,"0"
"725",5010076,2,0,1,0,157500,2,2,"0"
"726",5010077,1,1,0,2,157500,2,4,"0"
"727",5010078,1,1,0,2,157500,2,4,"0"
"728",5010079,1,1,0,2,157500,2,4,"0"
"729",5010081,1,0,1,0,135000,2,2,"0"
"730",5010083,1,0,1,0,135000,2,2,"0"
"731",5010084,1,0,1,0,135000,2,2,"0"
"732",5010085,1,0,1,0,135000,2,2,"0"
"733",5010086,1,0,1,0,135000,2,2,"0"
"734",5010087,1,0,1,0,135000,2,2,"0"
"735",5010088,2,1,1,0,112500,NA,1,"0"
"736",5010089,2,0,0,0,225000,2,2,"0"
"737",5010090,2,0,0,0,225000,2,2,"0"
"738",5010091,2,0,0,0,225000,2,2,"0"
"739",5010092,2,0,0,0,225000,2,2,"0"
"740",5010093,2,0,0,0,225000,2,2,"1"
"741",5010094,2,0,0,0,225000,2,2,"0"
"742",5010099,2,1,1,2,306000,2,4,"0"
"743",5010101,2,1,1,2,306000,2,4,"0"
"744",5010102,2,1,1,2,306000,2,4,"0"
"745",5010117,2,0,1,1,67500,2,3,"0"
"746",5010119,1,1,1,0,315000,2,2,"0"
"747",5010120,1,1,1,0,315000,2,2,"0"
"748",5010121,1,1,1,0,315000,2,2,"0"
"749",5010122,1,1,1,0,315000,2,2,"0"
"750",5010123,1,1,1,0,315000,2,2,"0"
"751",5010126,2,0,1,2,270000,2,4,"0"
"752",5010127,2,0,1,2,270000,2,4,"0"
"753",5010128,2,0,1,2,270000,2,4,"0"
"754",5010129,2,0,1,2,270000,2,4,"0"
"755",5010133,2,0,1,2,270000,2,4,"0"
"756",5010135,2,0,1,2,270000,2,4,"0"
"757",5010136,2,0,1,2,270000,2,4,"0"
"758",5010137,2,0,1,2,270000,2,4,"0"
"759",5010147,2,1,1,1,157500,2,3,"0"
"760",5010150,2,1,1,1,157500,2,3,"0"
"761",5010151,2,1,1,1,157500,2,3,"0"
"762",5010152,2,1,1,1,157500,2,3,"0"
"763",5010153,2,1,1,1,157500,2,3,"0"
"764",5010154,2,1,1,1,157500,2,3,"0"
"765",5010156,2,1,1,1,157500,2,3,"0"
"766",5010160,1,1,1,0,252000,2,2,"0"
"767",5010161,1,1,1,0,252000,2,2,"0"
"768",5010162,1,1,1,0,252000,2,2,"0"
"769",5010163,1,1,1,0,252000,2,2,"0"
"770",5010164,1,1,1,0,252000,2,2,"0"
"771",5010165,2,0,1,0,135000,2,2,"1"
"772",5010166,2,0,1,0,135000,2,2,"1"
"773",5010170,2,0,1,0,135000,2,2,"1"
"774",5010172,2,0,1,0,135000,2,2,"0"
"775",5010173,2,0,1,0,135000,2,2,"0"
"776",5010174,1,0,1,0,90000,2,2,"0"
"777",5010182,1,0,0,1,247500,NA,2,"0"
"778",5010183,1,0,0,1,247500,NA,2,"0"
"779",5010184,1,0,0,1,247500,NA,2,"0"
"780",5010185,1,0,0,1,247500,NA,2,"0"
"781",5010186,1,0,0,1,247500,NA,2,"0"
"782",5010187,1,0,0,1,247500,NA,2,"0"
"783",5010188,2,0,1,0,76500,2,2,"0"
"784",5010190,2,0,1,0,76500,2,2,"1"
"785",5010195,1,0,1,0,360000,2,2,"0"
"786",5010198,1,1,1,0,135000,2,2,"0"
"787",5010199,1,1,1,0,135000,2,2,"1"
"788",5010200,1,1,1,0,135000,2,2,"0"
"789",5010201,1,1,1,0,135000,2,2,"0"
"790",5010202,1,1,1,0,135000,2,2,"0"
"791",5010203,1,1,1,0,135000,2,2,"0"
"792",5010204,1,1,1,0,135000,2,2,"0"
"793",5010205,1,1,1,0,135000,2,2,"0"
"794",5010206,1,1,1,0,135000,2,2,"0"
"795",5010207,1,1,1,0,135000,2,2,"0"
"796",5010208,2,0,1,0,135000,2,2,"0"
"797",5010209,2,0,1,0,135000,2,2,"0"
"798",5010215,2,1,1,1,90000,2,3,"0"
"799",5010217,2,1,1,1,90000,2,3,"0"
"800",5010218,2,1,1,1,90000,2,3,"0"
"801",5010222,2,1,1,1,90000,2,3,"0"
"802",5010223,2,1,1,1,90000,2,3,"0"
"803",5010224,2,1,1,1,90000,2,3,"0"
"804",5010225,2,1,1,1,90000,2,3,"0"
"805",5010226,2,1,1,1,90000,2,3,"1"
"806",5010227,2,1,1,1,90000,2,3,"0"
"807",5010228,1,1,1,0,315000,2,2,"0"
"808",5010230,1,1,1,0,315000,2,2,"0"
"809",5010231,1,1,1,0,315000,2,2,"1"
"810",5010234,1,1,1,0,225000,2,2,"0"
"811",5010235,1,1,1,0,225000,2,2,"0"
"812",5010236,1,1,1,0,225000,2,2,"1"
"813",5010238,1,1,1,0,225000,2,2,"0"
"814",5010239,1,1,1,0,225000,2,2,"0"
"815",5010240,1,1,1,0,225000,2,2,"0"
"816",5010241,1,1,1,0,225000,2,2,"0"
"817",5010242,1,1,1,0,225000,2,2,"0"
"818",5010243,1,1,1,0,225000,2,2,"0"
"819",5010244,1,1,1,0,225000,2,2,"0"
"820",5010245,1,1,1,0,225000,2,2,"0"
"821",5010246,1,1,1,0,225000,2,2,"0"
"822",5010247,1,1,1,0,225000,2,2,"0"
"823",5010248,1,1,1,0,225000,2,2,"0"
"824",5010249,1,1,1,0,225000,2,2,"0"
"825",5010250,1,1,1,0,225000,2,2,"0"
"826",5010253,2,1,1,0,247500,2,2,"0"
"827",5010256,2,1,1,1,67500,2,3,"0"
"828",5010257,2,1,1,1,67500,2,3,"0"
"829",5010293,2,0,1,0,99000,NA,1,"0"
"830",5010294,2,0,1,0,99000,NA,1,"0"
"831",5010295,2,0,1,0,99000,NA,1,"0"
"832",5010296,2,0,1,0,135000,2,2,"1"
"833",5010297,2,0,1,0,135000,2,2,"0"
"834",5010298,2,0,1,0,135000,2,2,"1"
"835",5010299,2,0,1,0,135000,2,2,"0"
"836",5010300,2,0,1,0,135000,2,2,"0"
"837",5010309,2,1,1,1,112500,2,3,"0"
"838",5010310,2,1,1,1,112500,2,3,"0"
"839",5010311,2,1,1,1,112500,2,3,"0"
"840",5010312,2,1,1,1,112500,2,3,"0"
"841",5010313,2,1,1,1,112500,2,3,"0"
"842",5010314,2,1,1,1,112500,2,3,"0"
"843",5010315,2,1,1,1,112500,2,3,"0"
"844",5010316,2,1,1,1,112500,2,3,"0"
"845",5010317,1,0,0,0,135000,2,2,"0"
"846",5010318,1,0,0,0,135000,2,2,"0"
"847",5010319,1,0,0,0,135000,2,2,"0"
"848",5010320,1,0,0,0,135000,2,2,"0"
"849",5010321,1,0,0,0,135000,2,2,"0"
"850",5010346,2,0,1,0,328500,2,2,"0"
"851",5010347,2,0,1,0,328500,2,2,"0"
"852",5010348,2,0,0,0,126000,NA,1,"0"
"853",5010351,1,1,0,1,180000,2,3,"0"
"854",5010352,1,1,0,1,180000,2,3,"0"
"855",5010356,2,0,1,0,310500,NA,1,"0"
"856",5010358,2,0,1,0,126000,2,2,"0"
"857",5010359,2,0,1,0,126000,2,2,"0"
"858",5010361,1,1,0,0,90000,NA,1,"0"
"859",5010362,1,1,0,0,90000,NA,1,"0"
"860",5010363,1,1,0,0,90000,NA,1,"1"
"861",5010364,1,1,0,0,90000,NA,1,"0"
"862",5010365,2,1,1,1,157500,2,2,"0"
"863",5010366,2,1,1,1,157500,2,2,"0"
"864",5010367,2,1,1,1,157500,2,2,"0"
"865",5010368,2,1,1,1,157500,2,2,"0"
"866",5010369,2,1,1,1,157500,2,2,"1"
"867",5010370,2,1,1,1,157500,2,2,"0"
"868",5010385,2,1,1,0,540000,2,2,"0"
"869",5010386,2,1,1,0,540000,2,2,"0"
"870",5010387,2,1,1,0,540000,2,2,"0"
"871",5010388,2,1,1,0,540000,2,2,"0"
"872",5010389,2,1,1,0,540000,2,2,"1"
"873",5010390,2,1,1,0,540000,2,2,"0"
"874",5010391,2,1,1,0,540000,2,2,"0"
"875",5010394,2,1,1,1,225000,2,3,"0"
"876",5010396,2,1,1,1,225000,2,3,"1"
"877",5010397,2,1,1,1,225000,2,3,"0"
"878",5010398,2,1,1,1,225000,2,3,"0"
"879",5010400,2,1,1,1,225000,2,3,"0"
"880",5010414,1,1,0,1,270000,2,2,"0"
"881",5010416,1,1,0,1,270000,2,2,"0"
"882",5010417,1,1,0,1,270000,2,2,"0"
"883",5010418,1,1,0,1,270000,2,2,"0"
"884",5010419,1,1,0,1,270000,2,2,"0"
"885",5010420,2,0,1,0,67500,2,2,"1"
"886",5010421,2,0,1,0,67500,2,2,"0"
"887",5010423,2,0,1,0,67500,2,2,"0"
"888",5010424,2,0,1,0,67500,2,2,"0"
"889",5010425,2,0,1,0,67500,2,2,"0"
"890",5010426,2,0,1,0,67500,2,2,"0"
"891",5010427,2,0,1,0,67500,2,2,"0"
"892",5010428,2,0,1,0,67500,2,2,"0"
"893",5010429,2,0,1,0,67500,2,2,"1"
"894",5010430,2,0,1,0,67500,2,2,"0"
"895",5010431,2,1,0,1,180000,2,3,"0"
"896",5010432,2,1,0,1,180000,2,3,"0"
"897",5010453,2,1,1,0,157500,2,2,"0"
"898",5010454,2,1,1,0,157500,2,2,"0"
"899",5010455,2,1,1,0,157500,2,2,"0"
"900",5010456,2,0,1,0,171000,2,2,"0"
"901",5010457,2,0,1,0,171000,2,2,"0"
"902",5010458,2,0,1,0,171000,2,2,"0"
"903",5010459,2,0,1,0,171000,2,2,"0"
"904",5010460,2,0,1,0,171000,2,2,"0"
"905",5010461,2,0,1,0,171000,2,2,"0"
"906",5010462,2,0,1,0,171000,2,2,"0"
"907",5010463,2,0,1,0,171000,2,2,"0"
"908",5010465,2,1,1,1,157500,2,3,"0"
"909",5010466,2,1,1,1,157500,2,3,"1"
"910",5010467,2,1,1,1,157500,2,3,"0"
"911",5010468,1,1,1,0,675000,2,2,"1"
"912",5010470,1,1,1,0,675000,2,2,"1"
"913",5010471,1,1,1,0,675000,2,2,"0"
"914",5010472,1,1,1,0,675000,2,2,"1"
"915",5010491,2,1,0,2,270000,2,4,"1"
"916",5010492,2,1,0,2,270000,2,4,"0"
"917",5010493,2,1,0,2,270000,2,4,"0"
"918",5010494,2,1,0,2,270000,2,4,"1"
"919",5010501,2,0,0,1,90000,2,2,"0"
"920",5010503,2,1,1,0,135000,NA,1,"0"
"921",5010504,2,1,1,0,135000,NA,1,"0"
"922",5010507,2,1,1,1,157500,2,3,"0"
"923",5010508,2,1,1,1,157500,2,3,"0"
"924",5010509,2,1,1,1,157500,2,3,"0"
"925",5010511,2,1,1,1,157500,2,3,"0"
"926",5010512,2,1,1,1,157500,2,3,"0"
"927",5010513,2,1,1,1,157500,2,3,"0"
"928",5010515,1,1,1,0,112500,2,2,"0"
"929",5010516,1,1,1,0,112500,2,2,"0"
"930",5010517,1,1,1,0,112500,2,2,"0"
"931",5010518,1,1,1,1,450000,2,3,"0"
"932",5010519,1,1,1,1,450000,2,3,"0"
"933",5010520,1,1,1,1,450000,2,3,"0"
"934",5010521,1,1,1,1,450000,2,3,"0"
"935",5010522,1,1,1,1,450000,2,3,"0"
"936",5010523,1,1,1,1,450000,2,3,"0"
"937",5010524,1,1,1,1,450000,2,3,"0"
"938",5010525,1,1,1,1,450000,2,3,"0"
"939",5010526,1,1,1,1,450000,2,3,"0"
"940",5010527,1,1,1,1,450000,2,3,"0"
"941",5010528,1,1,1,1,450000,2,3,"0"
"942",5010529,1,1,1,1,450000,2,3,"0"
"943",5010530,1,1,1,1,450000,2,3,"0"
"944",5010534,1,1,1,0,90000,2,2,"0"
"945",5010535,2,1,0,2,135000,2,4,"1"
"946",5010536,2,1,0,2,135000,2,4,"0"
"947",5010537,2,1,0,2,135000,2,4,"1"
"948",5010538,2,1,0,2,135000,2,4,"1"
"949",5010539,2,1,0,2,135000,2,4,"0"
"950",5010540,2,1,0,2,135000,2,4,"0"
"951",5010541,2,1,0,2,135000,2,4,"1"
"952",5010542,2,1,1,0,315000,2,1,"0"
"953",5010543,2,1,1,0,315000,2,1,"0"
"954",5010544,2,1,1,0,315000,2,1,"0"
"955",5010545,2,1,1,0,315000,2,1,"0"
"956",5010546,2,1,1,0,315000,2,1,"0"
"957",5010547,2,1,1,0,315000,2,1,"0"
"958",5010548,2,1,1,0,315000,2,1,"0"
"959",5010549,2,1,1,0,315000,2,1,"0"
"960",5010551,2,1,1,0,315000,2,1,"0"
"961",5010553,2,1,1,0,315000,2,1,"0"
"962",5010556,1,1,1,0,135000,2,2,"0"
"963",5010557,1,1,1,0,135000,2,2,"0"
"964",5010558,1,1,1,0,135000,2,2,"0"
"965",5010559,1,1,1,0,135000,2,2,"0"
"966",5010560,1,1,1,0,135000,2,2,"0"
"967",5010564,2,1,1,0,121500,2,2,"0"
"968",5010565,2,1,1,0,121500,2,2,"0"
"969",5010566,2,1,1,0,121500,2,2,"1"
"970",5010567,2,1,1,0,121500,2,2,"0"
"971",5010568,2,1,1,0,121500,2,2,"0"
"972",5010569,2,1,1,0,121500,2,2,"0"
"973",5010570,2,1,1,0,121500,2,2,"0"
"974",5010571,2,1,1,0,121500,2,2,"0"
"975",5010572,2,1,1,0,121500,2,2,"0"
"976",5010573,2,1,1,0,121500,2,2,"0"
"977",5010574,1,1,1,1,247500,2,3,"0"
"978",5010575,1,1,1,1,247500,2,3,"0"
"979",5010578,1,1,1,1,247500,2,3,"0"
"980",5010579,1,1,1,1,247500,2,3,"0"
"981",5010583,2,0,0,1,72000,2,3,"0"
"982",5010584,1,1,0,0,135000,2,2,"0"
"983",5010585,1,1,0,0,135000,2,2,"0"
"984",5010586,1,1,1,1,180000,2,3,"0"
"985",5010587,1,1,1,1,180000,2,3,"0"
"986",5010588,1,1,1,1,180000,2,3,"0"
"987",5010589,1,1,1,1,180000,2,3,"0"
"988",5010590,1,1,1,1,180000,2,3,"0"
"989",5010591,1,1,1,1,180000,2,3,"0"
"990",5010598,2,0,1,1,247500,2,3,"0"
"991",5010599,2,0,1,2,90000,2,4,"0"
"992",5010600,2,0,1,2,90000,2,4,"0"
"993",5010601,2,0,1,2,90000,2,4,"0"
"994",5010602,2,0,1,2,90000,2,4,"0"
"995",5010603,2,0,1,2,90000,2,4,"1"
"996",5010604,2,0,1,2,90000,2,4,"0"
"997",5010605,2,0,1,2,90000,2,4,"0"
"998",5010613,2,0,1,0,184500,2,2,"0"
"999",5010615,2,0,1,0,90000,2,2,"0"
"1000",5010616,2,0,1,0,90000,2,2,"0"
"1001",5010617,2,0,1,0,90000,2,2,"0"
"1002",5010632,2,1,1,0,180000,2,2,"0"
"1003",5010633,2,1,1,0,180000,2,2,"0"
"1004",5010635,2,1,1,0,180000,2,2,"0"
"1005",5010636,2,1,1,0,180000,2,2,"0"
"1006",5010637,2,1,1,0,180000,2,2,"0"
"1007",5010638,2,1,1,0,180000,2,2,"0"
"1008",5010639,2,1,1,0,180000,2,2,"0"
"1009",5010640,2,1,1,0,180000,2,2,"0"
"1010",5010641,2,1,1,0,180000,2,2,"0"
"1011",5010647,1,0,0,1,112500,2,3,"0"
"1012",5010648,1,0,0,1,112500,2,3,"0"
"1013",5010649,1,0,0,1,112500,2,3,"0"
"1014",5010650,1,0,0,1,112500,2,3,"0"
"1015",5010651,1,0,0,1,112500,2,3,"0"
"1016",5010652,1,1,0,0,180000,NA,1,"0"
"1017",5010653,1,1,1,2,270000,2,4,"0"
"1018",5010654,1,1,1,2,270000,2,4,"0"
"1019",5010655,1,1,1,2,270000,2,4,"0"
"1020",5010656,1,1,1,2,270000,2,4,"1"
"1021",5010657,1,1,1,2,270000,2,4,"0"
"1022",5010658,1,1,1,2,270000,2,4,"0"
"1023",5010659,1,1,1,2,270000,2,4,"0"
"1024",5010660,1,1,1,2,270000,2,4,"0"
"1025",5010661,1,1,1,2,270000,2,4,"1"
"1026",5010662,1,1,1,2,270000,2,4,"0"
"1027",5010663,1,1,1,2,270000,2,4,"0"
"1028",5010664,1,1,1,2,270000,2,4,"0"
"1029",5010665,1,1,1,0,180000,2,2,"0"
"1030",5010666,1,1,1,0,180000,2,2,"0"
"1031",5010667,1,1,1,0,180000,2,2,"0"
"1032",5010668,1,1,1,0,180000,2,2,"0"
"1033",5010669,1,1,1,0,180000,2,2,"0"
"1034",5010670,1,1,1,0,180000,2,2,"0"
"1035",5010671,1,1,1,0,180000,2,2,"0"
"1036",5010675,2,0,1,2,225000,2,4,"0"
"1037",5010676,1,1,1,0,189000,2,2,"0"
"1038",5010677,1,1,1,0,189000,2,2,"0"
"1039",5010678,1,1,1,0,292500,2,2,"0"
"1040",5010679,1,1,1,0,292500,2,2,"0"
"1041",5010680,1,1,1,0,292500,2,2,"0"
"1042",5010681,1,1,1,0,292500,2,2,"0"
"1043",5010682,1,1,1,0,292500,2,2,"0"
"1044",5010683,1,1,1,0,292500,2,2,"0"
"1045",5010684,1,1,1,0,292500,2,2,"0"
"1046",5010685,1,1,1,0,292500,2,2,"0"
"1047",5010686,1,1,1,0,292500,2,2,"0"
"1048",5010689,1,1,1,0,99000,NA,1,"0"
"1049",5010690,1,1,1,0,99000,NA,1,"1"
"1050",5010696,2,1,1,2,292500,2,4,"0"
"1051",5010697,2,1,1,2,292500,2,4,"0"
"1052",5010699,2,1,1,2,292500,2,4,"0"
"1053",5010700,2,1,1,2,292500,2,4,"0"
"1054",5010701,2,1,1,2,292500,2,4,"0"
"1055",5010702,2,1,1,2,292500,2,4,"0"
"1056",5010703,2,1,1,2,292500,2,4,"0"
"1057",5010706,1,1,0,0,202500,2,2,"0"
"1058",5010707,1,1,0,0,202500,2,2,"0"
"1059",5010708,1,1,0,0,202500,2,2,"0"
"1060",5010709,1,0,1,2,180000,2,4,"0"
"1061",5010710,1,0,1,2,180000,2,4,"0"
"1062",5010711,1,0,1,2,180000,2,4,"0"
"1063",5010713,1,0,1,2,180000,2,4,"0"
"1064",5010715,2,0,1,0,135000,2,2,"0"
